nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,pressure-coefficient,dynamic-pressure,absolute-pressure,  total-pressure,rel-total-pressure,         density,     density-all,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity,  axial-velocity, radial-velocity,tangential-velocity,rel-velocity-magnitude,relative-x-velocity,relative-y-velocity,relative-z-velocity,rel-axial-velocity,rel-radial-velocity,rel-tangential-velocity, mesh-x-velocity, mesh-y-velocity, mesh-z-velocity,  velocity-angle,relative-velocity-angle,   vorticity-mag,        helicity,     x-vorticity,     y-vorticity,     z-vorticity,cell-reynolds-number,cell-convective-courant-number,     q-criterion, raw-q-criterion,lambda2-criterion,turb-kinetic-energy,  turb-intensity,  turb-diss-rate,specific-diss-rate, production-of-k,  viscosity-turb,   viscosity-eff, viscosity-ratio,          y-star,          y-plus,turb-reynolds-number-rey,   viscosity-lam,      wall-shear,    x-wall-shear,    y-wall-shear,    z-wall-shear,skin-friction-coef,cell-partition-active,cell-partition-stored,         cell-id,cell-element-type,       cell-type,       cell-zone,partition-neighbors,     cell-weight,    x-coordinate,    y-coordinate,    z-coordinate,axial-coordinate,angular-coordinate,abs-angular-coordinate,radial-coordinate,face-area-magnitude,     x-face-area,     y-face-area,     z-face-area,     cell-volume,orthogonal-quality,cell-equiangle-skew,cell-equivolume-skew, face-handedness,mark-poor-elements,interface-overlap-fraction,cell-wall-distance,    aspect-ratio,cell-refine-level,smoothed-cell-refine-level,cell-parent-index,anisotropic-adaption-cells,boundary-layer-cells,boundary-cell-dist,boundary-normal-dist,boundary-volume-dist,cell-volume-change,  mass-imbalance, strain-rate-mag,  dx-velocity-dx,  dy-velocity-dx,  dz-velocity-dx,  dx-velocity-dy,  dy-velocity-dy,  dz-velocity-dy,  dx-velocity-dz,  dy-velocity-dz,  dz-velocity-dz,           dp-dx,           dp-dy,           dp-dz,pressure-hessian-indicator
      5664, 2.985029109E-02,-5.908375606E-03, 4.216867313E-02, 1.990317627E+03, 3.249498535E+03, 5.789583984E+04, 1.033153281E+05, 5.988615625E+04, 5.988615625E+04, 1.225000262E+00, 1.225000262E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.123272657E+00, 3.123272657E+00, 1.180469922E+05,-2.339328750E+05,-1.089055000E+05, 4.357317969E+04,-6.937527832E+03, 2.203162689E+02, 4.338912964E+01, 6.374357200E+07, 6.374348800E+07,-6.501320800E+07, 4.221775513E+02, 1.676532936E+01, 1.112975200E+07, 5.832066250E+05, 2.864126600E+07, 1.363494783E-03, 1.381388865E-03, 7.619843292E+01, 2.645402527E+02, 3.112230225E+02, 4.586517029E+02, 1.789400085E-05, 2.375037689E+02, 1.451118183E+01,-5.938989639E+00,-2.369802704E+02, 3.877612610E+02, 3.000000238E+00, 3.000000238E+00, 8.196164844E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 2.985029109E-02,-5.908375606E-03, 4.216867313E-02, 4.216867313E-02,-1.766204119E+00, 1.766204238E+00, 3.042940609E-02, 1.198550990E-06,-4.562893992E-07,-1.108243168E-06,-1.313857911E-10, 5.228992239E-10, 7.724820375E-01, 2.572880387E-01, 2.152841240E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.269516164E-04, 4.115764618E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000327110E+00, 1.044791698E+00, 7.992444040E-09, 1.175396328E+05, 1.517581055E+03,-6.753247681E+02,-4.399543359E+04, 6.262203125E+03,-2.186098633E+02,-1.082341563E+05,-4.222594910E+02, 6.713494873E+02, 2.584859619E+03,-1.703847500E+05, 4.804236250E+05,-1.776258906E+05, 3.406640053E+00
      5665, 2.434090339E-02,-3.876429750E-03, 4.218826815E-02, 3.782789551E+03, 6.175982422E+03, 6.253648047E+04, 1.051077969E+05, 6.631927344E+04, 6.631927344E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.124881983E+00, 3.124881983E+00, 1.221065703E+05,-2.870886563E+05,-1.178332656E+05, 2.939018750E+04,-9.244539063E+03, 2.194239655E+02, 4.137820435E+01,-2.982641000E+07,-2.982632200E+07, 1.130867100E+07, 4.598909302E+02, 1.748714066E+01, 1.500281400E+07, 7.082729375E+05, 3.878052400E+07, 1.460997271E-03, 1.478891238E-03, 8.164731598E+01, 2.502395630E+02, 2.951619263E+02, 4.326325989E+02, 1.789400267E-05, 2.613054810E+02, 2.079240036E+01,-6.929944038E+00,-2.603824768E+02, 4.266212158E+02, 3.000000000E+00, 3.000000000E+00, 5.633129688E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 2.434090339E-02,-3.876429750E-03, 4.218826815E-02, 4.218826815E-02,-1.728725910E+00, 1.728725910E+00, 2.464764379E-02, 1.425866685E-06,-4.434461687E-07,-1.355099357E-06, 6.959218757E-10, 5.700589445E-10, 7.453429103E-01, 3.417601287E-01, 2.546570897E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.979645797E-04, 4.567312241E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000298023E+00, 1.128791809E+00, 2.197264148E-09, 1.224633828E+05, 1.217640137E+03, 1.494712067E+02,-3.047161328E+04, 9.394009766E+03,-1.543772461E+03,-1.176133359E+05,-1.081425659E+03, 2.199201355E+02, 3.018379395E+03,-3.877187188E+05, 2.765950938E+05,-1.526529531E+05, 2.681138754E+00
      5666,-1.586154662E-02,-1.622149488E-03, 4.223491251E-02, 9.423860352E+03, 1.538589355E+04, 6.159335156E+04, 1.107488516E+05, 7.101720313E+04, 7.101720313E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.126836300E+00,-3.126836300E+00, 1.000896641E+05,-1.568367625E+06,-9.653654688E+04,-1.405916602E+04, 2.000996094E+04, 2.065285034E+02, 4.409403992E+01, 1.085031500E+07, 1.085040900E+07, 1.733885200E+07, 4.087939148E+02, 1.650795364E+01, 9.993204000E+06, 5.433126875E+05, 2.817233800E+07, 1.561305951E-03, 1.579200034E-03, 8.725304413E+01, 2.758811340E+02, 3.310553589E+02, 4.782561951E+02, 1.789400085E-05, 2.402143250E+02,-3.605260849E+01,-7.448015690E+00,-2.373571625E+02, 3.921866455E+02, 0.000000000E+00, 0.000000000E+00, 9.739297656E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 2.000000000E+00, 1.000000000E+00,-1.586154662E-02,-1.622149488E-03, 4.223491251E-02, 4.223491251E-02, 1.672711372E+00, 1.672711253E+00, 1.594427973E-02, 1.269581730E-06, 2.569380797E-07,-1.243257771E-06, 8.880758271E-14, 5.850685492E-10, 8.318476081E-01, 2.302405089E-01, 1.575217396E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.457390703E-04, 3.800470591E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000345707E+00, 1.059834719E+00, 5.548946636E-09, 9.999857031E+04,-1.842862671E+03, 1.522877502E+02, 1.798401953E+04,-1.985766992E+04,-3.074464600E+03,-9.576376563E+04, 3.924855713E+03, 7.727787476E+02, 2.475387939E+03, 8.272199375E+05, 2.848052188E+05, 6.113025781E+04, 2.532896519E+00
      5667, 1.586155221E-02,-1.622150652E-03, 4.223486036E-02, 9.740189453E+03, 1.590235059E+04, 6.057335547E+04, 1.110651953E+05, 7.031354688E+04, 7.031354688E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.120296240E+00, 3.120296240E+00, 1.094256094E+05, 1.567301953E+04,-1.055371797E+05, 2.130768164E+04,-1.710793945E+04, 2.142576752E+02, 4.352120972E+01,-1.862177200E+07,-1.862177200E+07, 3.626045200E+07, 4.105963440E+02, 1.651886177E+01, 1.156395800E+07, 6.239142500E+05, 3.270910400E+07, 1.440476044E-03, 1.458369894E-03, 8.050049591E+01, 2.433325806E+02, 2.921203613E+02, 4.189518738E+02, 1.789399903E-05, 2.436777191E+02, 3.746692657E+01,-7.756165981E+00,-2.406366119E+02, 3.978411865E+02, 2.999999762E+00, 2.999999762E+00, 7.631282813E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 1.586155221E-02,-1.622150652E-03, 4.223486036E-02, 4.223486036E-02,-1.672711372E+00, 1.672711372E+00, 1.594428532E-02, 1.269572408E-06,-2.569362891E-07,-1.243248789E-06, 8.918250659E-14, 5.124056734E-10, 7.197343707E-01, 3.189856708E-01, 2.757247090E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.027616767E-04, 4.438442707E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000302792E+00, 1.003910422E+00,-1.289766738E-09, 1.093280781E+05, 1.074308105E+03, 8.321175537E+02,-2.571363867E+04, 1.794005664E+04,-1.194916016E+03,-1.040054297E+05,-4.405958496E+03, 1.531750244E+03, 3.107272949E+03,-1.105559625E+06, 8.135298750E+05, 1.329604492E+04, 2.977206707E+00
      5668,-4.669860937E-03, 4.230340011E-03, 4.225785285E-02, 2.447226367E+04, 3.995471484E+04, 5.107151563E+04, 1.257972578E+05, 7.554377344E+04, 7.554377344E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.002642870E+00, 3.002642870E+00, 1.224315625E+05,-1.580200469E+05,-1.165259688E+05,-1.682718555E+04, 2.278153711E+04, 5.029151001E+02, 4.740289307E+01,-1.227855104E+09,-1.227854976E+09, 5.237598080E+08, 1.870254211E+02, 1.107786751E+01, 4.179566250E+06, 4.689687813E+05, 2.274436200E+07, 5.308746477E-04, 5.487686722E-04, 2.966774559E+01, 1.663360748E+02, 2.338063660E+02, 2.698716736E+02, 1.789400085E-05, 1.668727264E+02,-3.793915176E+01, 7.100648499E+01,-1.458794556E+02, 2.724452515E+02, 0.000000000E+00, 0.000000000E+00, 1.341744844E+05, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 2.000000000E+00, 1.000000000E+00,-4.669860937E-03, 4.230340011E-03, 4.225785285E-02, 4.225785285E-02, 8.347413540E-01, 8.347413540E-01, 6.301061716E-03, 1.106406103E-06, 1.328816411E-19,-9.948169009E-07,-4.842249268E-07, 4.399235143E-10, 8.255119920E-01, 2.587965727E-01, 1.687864512E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.948766632E-04, 4.213736057E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000294924E+00, 1.479982734E+00, 2.435577573E-10, 1.321139688E+05, 2.315644336E+04, 5.508958740E+02, 4.166945313E+03,-2.223064258E+04, 4.105482422E+04,-1.005192500E+05,-1.266024023E+04, 1.600671484E+04,-4.624691797E+04, 1.693341875E+06,-1.248782250E+06, 4.227235938E+05, 1.370788288E+01
      5669,-2.139318921E-02,-2.976877615E-03, 4.240462929E-02, 4.754796387E+03, 7.762933594E+03, 6.187742578E+04, 1.060797891E+05, 6.663223438E+04, 6.663223438E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.122719288E+00,-3.122719288E+00, 1.342365156E+05,-5.059247500E+05,-1.263330156E+05,-4.065121875E+04, 1.525046484E+04, 1.691319580E+02, 7.016360474E+01,-2.105878080E+08,-2.105876320E+08, 8.004664000E+07, 4.600265198E+02, 1.749678993E+01, 1.631249200E+07, 7.812248125E+05, 4.276693600E+07, 1.300745294E-03, 1.318639144E-03, 7.269168854E+01, 2.210776520E+02, 2.609960022E+02, 3.796416626E+02, 1.789400085E-05, 2.648385620E+02,-2.646140480E+01,-7.496944904E+00,-2.634006348E+02, 4.323894348E+02, 0.000000000E+00, 0.000000000E+00, 1.064676094E+05, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.000000000E+00, 1.000000000E+00,-2.139318921E-02,-2.976877615E-03, 4.240462929E-02, 4.240462929E-02, 1.709059238E+00, 1.709059238E+00, 2.159931324E-02, 5.381775736E-07, 1.464584045E-07,-5.178588367E-07, 6.182085226E-12, 1.858874582E-10, 6.931098700E-01, 3.526955247E-01, 3.045026660E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.597739513E-04, 4.826962948E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000259757E+00, 1.028991461E+00, 4.732035652E-09, 1.357157500E+05, 2.906140625E+03, 1.042870850E+03, 4.268507422E+04,-1.420759375E+04,-2.808752197E+03,-1.262512578E+05, 2.033859863E+03, 8.176914978E+01, 3.064306885E+03, 5.446232500E+05, 4.311676563E+05,-2.213547031E+05, 2.600605965E+00
      5670,-1.426141337E-02,-1.308724401E-03, 4.242147505E-02, 1.126844434E+04, 1.839745898E+04, 6.064486328E+04, 1.125934375E+05, 7.191329688E+04, 7.191329688E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.126068115E+00,-3.126068115E+00, 9.798004688E+04,-1.298694625E+06,-9.439421875E+04,-1.118329492E+04, 2.149731445E+04, 2.006422272E+02, 4.394727707E+01,-2.814700313E+05,-2.813865938E+05,-2.230678800E+07, 4.058715820E+02, 1.644666672E+01, 9.987670000E+06, 5.469982500E+05, 2.793130600E+07, 1.585467719E-03, 1.603361685E-03, 8.860330200E+01, 2.720502625E+02, 3.261367798E+02, 4.713172607E+02, 1.789400085E-05, 2.379445190E+02,-4.193738174E+01,-7.732736111E+00,-2.340603790E+02, 3.884808044E+02, 0.000000000E+00, 0.000000000E+00, 9.365629688E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 2.000000000E+00, 1.000000000E+00,-1.426141337E-02,-1.308724401E-03, 4.242147505E-02, 4.242147505E-02, 1.662306786E+00, 1.662306786E+00, 1.432133652E-02, 1.258336283E-06, 2.289714729E-07,-1.237276592E-06, 7.495735803E-13, 5.739422826E-10, 8.678389788E-01, 2.152967006E-01, 1.303359568E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.419937566E-04, 3.675451040E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000342011E+00, 1.020834565E+00, 4.318345237E-09, 9.796897656E+04,-2.781487305E+03,-4.778724976E+02, 1.576825781E+04,-2.197518359E+04,-2.760873535E+03,-9.350281250E+04, 4.584962891E+03, 8.914023438E+02, 1.705372803E+03, 1.145423750E+06, 4.925630000E+05, 1.719464219E+05, 2.262858629E+00
      5671, 1.426141243E-02,-1.308724168E-03, 4.242135584E-02, 1.188450781E+04, 1.940327930E+04, 5.941439063E+04, 1.132095078E+05, 7.129889844E+04, 7.129889844E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.122392893E+00, 3.122392893E+00, 1.082739141E+05, 9.777644375E+05,-1.038450703E+05, 1.902387109E+04,-2.194698047E+04, 1.991799622E+02, 4.366054153E+01,-5.875670400E+07,-5.875662400E+07, 7.251527200E+07, 4.359762573E+02, 1.703457832E+01, 1.230694400E+07, 6.252739375E+05, 3.180124600E+07, 1.528943540E-03, 1.546837622E-03, 8.544448090E+01, 2.556067200E+02, 3.005194702E+02, 4.423965454E+02, 1.789400267E-05, 2.459511871E+02, 4.219557953E+01,-7.811556816E+00,-2.421586761E+02, 4.015529785E+02, 3.000000238E+00, 3.000000238E+00, 8.199867969E+04, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 1.426141243E-02,-1.308724168E-03, 4.242135584E-02, 4.242135584E-02,-1.662306786E+00, 1.662306786E+00, 1.432133559E-02, 1.258340831E-06,-2.289722687E-07,-1.237281026E-06, 7.452415421E-13, 5.204094933E-10, 7.649926543E-01, 2.918531299E-01, 2.288582474E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.102093469E-04, 4.269517422E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000310302E+00, 1.017111540E+00,-1.660675486E-09, 1.087593359E+05, 1.259199463E+03,-2.222232208E+02,-2.369514258E+04, 2.172475586E+04,-2.172545166E+03,-1.026907031E+05,-4.671268066E+03, 1.154365601E+03, 1.226605225E+03,-9.614745625E+05, 5.299842500E+05,-1.224804297E+05, 4.291440010E+00
      5672,-2.038500085E-02,-2.698015189E-03, 4.249541834E-02, 5.219041504E+03, 8.520884766E+03, 6.259846875E+04, 1.065440469E+05, 6.781750000E+04, 6.781750000E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.121582747E+00,-3.121582747E+00, 1.349037188E+05, 1.867658594E+05,-1.294678281E+05,-3.266220508E+04, 1.447417188E+04, 1.962941589E+02, 6.913702393E+01,-2.815498560E+08,-2.815500480E+08, 7.091675200E+07, 4.243452759E+02, 1.681789780E+01, 1.432197300E+07, 7.540757500E+05, 4.211120000E+07, 1.227283734E-03, 1.245177700E-03, 6.858632660E+01, 2.166039124E+02, 2.608837585E+02, 3.705008240E+02, 1.789400085E-05, 2.584345398E+02,-2.809967804E+01,-7.633870602E+00,-2.567765503E+02, 4.219339294E+02, 0.000000000E+00, 0.000000000E+00, 1.627482031E+05, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 2.000000000E+00, 1.000000000E+00,-2.038500085E-02,-2.698015189E-03, 4.249541834E-02, 4.249541834E-02, 1.702384472E+00, 1.702384472E+00, 2.056276985E-02, 6.458490702E-07, 1.674720949E-07,-6.237449952E-07, 2.491596651E-10, 2.260784060E-10, 7.330330610E-01, 3.085920811E-01, 2.644763887E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.623635810E-04, 4.632835388E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000262260E+00, 1.137895823E+00, 2.004796107E-09, 1.367163438E+05, 2.886495361E+03, 4.938872528E+01, 3.450270703E+04,-1.442478223E+04,-2.779941895E+03,-1.293368906E+05, 1.840503052E+03, 1.309331970E+02, 7.027725586E+03, 5.484383125E+05, 6.605390000E+05, 2.565795625E+05, 3.640699863E+00
      5673,-6.349999923E-03, 3.081293078E-03, 4.252211750E-02, 1.398720801E+04, 2.283625977E+04, 4.572803516E+04, 1.153122109E+05, 5.971524219E+04, 5.971524219E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.017138481E+00, 2.017138481E+00, 1.524308594E+05, 2.458192000E+06, 1.890057031E+04,-1.136756250E+05,-4.134060938E+04, 7.244404907E+02, 4.391540146E+01,-7.998095360E+09,-7.998096384E+09, 1.937837440E+09, 2.998637085E+02, 1.326482964E+01, 1.055232800E+07, 6.042726250E+05, 2.437551200E+07, 6.864431198E-04, 7.043370861E-04, 3.836163330E+01, 1.842542572E+02, 2.233104248E+02, 2.810761108E+02, 1.789399903E-05, 1.721763611E+02,-3.660404968E+01, 5.499708176E+01,-1.541087799E+02, 2.811042480E+02, 0.000000000E+00, 0.000000000E+00, 6.593585938E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 2.000000000E+00, 1.000000000E+00,-6.349999923E-03, 3.081293078E-03, 4.252211750E-02, 4.252211750E-02, 1.119023800E+00, 1.119023800E+00, 7.058106363E-03, 6.754984270E-07, 3.334600081E-07, 3.075413417E-07, 1.496950404E-07, 2.489459749E-10, 6.572625041E-01, 4.779600203E-01, 3.427374959E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.609943040E-04, 5.431503773E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000261068E+00, 1.258064985E+00,-1.464497829E-10, 1.909804063E+05, 1.247586426E+04,-2.161996094E+04, 9.156014844E+04, 1.972064453E+04,-7.435561719E+04,-6.021289551E+03,-2.211548438E+04,-2.492186328E+04,-3.372082031E+04,-8.246242500E+06,-2.999731250E+06,-2.892198750E+06, 7.765876770E+01
      5674, 6.349999923E-03, 3.081293078E-03, 4.252211750E-02, 1.316976660E+04, 2.150166211E+04, 4.007189063E+04, 1.144947500E+05, 5.324165625E+04, 5.324165625E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.979196548E+00,-1.979196548E+00, 1.681887188E+05, 2.412612250E+06, 1.694386133E+04, 1.425033906E+05, 3.225611914E+04, 5.009432373E+02, 4.231518555E+01,-3.314717184E+09,-3.314717440E+09,-7.275280000E+08, 3.201507874E+02, 1.394040966E+01, 1.156651500E+07, 6.566566875E+05, 2.396068800E+07, 8.237063303E-04, 8.416002966E-04, 4.603254318E+01, 1.805604401E+02, 2.077161865E+02, 2.835980225E+02, 1.789400085E-05, 1.700240479E+02, 3.828779221E+01, 5.309127045E+01,-1.506765594E+02, 2.775902405E+02, 2.999999762E+00, 2.999999762E+00, 7.306179688E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 6.349999923E-03, 3.081293078E-03, 4.252211750E-02, 4.252211750E-02,-1.119023800E+00, 1.119023800E+00, 7.058106363E-03, 6.755025765E-07,-3.334608039E-07, 3.075443544E-07, 1.496964757E-07, 2.336980331E-10, 6.468330026E-01, 4.792282879E-01, 3.531669080E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.468093298E-04, 5.414731979E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000246763E+00, 1.224436998E+00,-1.656148219E-09, 1.800737500E+05, 4.249815918E+03, 6.438803223E+03,-1.038109063E+05,-2.581731836E+04,-6.714369531E+04, 7.190905762E+03, 3.869246484E+04,-9.752955078E+03,-3.278516406E+04, 1.387784000E+07,-7.743252344E+04,-5.157135000E+06, 1.009384842E+02
