nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,pressure-coefficient,dynamic-pressure,absolute-pressure,  total-pressure,rel-total-pressure,         density,     density-all,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity,  axial-velocity, radial-velocity,tangential-velocity,rel-velocity-magnitude,relative-x-velocity,relative-y-velocity,relative-z-velocity,rel-axial-velocity,rel-radial-velocity,rel-tangential-velocity, mesh-x-velocity, mesh-y-velocity, mesh-z-velocity,  velocity-angle,relative-velocity-angle,   vorticity-mag,        helicity,     x-vorticity,     y-vorticity,     z-vorticity,cell-reynolds-number,cell-convective-courant-number,     q-criterion, raw-q-criterion,lambda2-criterion,turb-kinetic-energy,  turb-intensity,  turb-diss-rate,specific-diss-rate, production-of-k,  viscosity-turb,   viscosity-eff, viscosity-ratio,          y-star,          y-plus,turb-reynolds-number-rey,   viscosity-lam,      wall-shear,    x-wall-shear,    y-wall-shear,    z-wall-shear,skin-friction-coef,cell-partition-active,cell-partition-stored,         cell-id,cell-element-type,       cell-type,       cell-zone,partition-neighbors,     cell-weight,    x-coordinate,    y-coordinate,    z-coordinate,axial-coordinate,angular-coordinate,abs-angular-coordinate,radial-coordinate,face-area-magnitude,     x-face-area,     y-face-area,     z-face-area,     cell-volume,orthogonal-quality,cell-equiangle-skew,cell-equivolume-skew, face-handedness,mark-poor-elements,interface-overlap-fraction,cell-wall-distance,    aspect-ratio,cell-refine-level,smoothed-cell-refine-level,cell-parent-index,anisotropic-adaption-cells,boundary-layer-cells,boundary-cell-dist,boundary-normal-dist,boundary-volume-dist,cell-volume-change,  mass-imbalance, strain-rate-mag,  dx-velocity-dx,  dy-velocity-dx,  dz-velocity-dx,  dx-velocity-dy,  dy-velocity-dy,  dz-velocity-dy,  dx-velocity-dz,  dy-velocity-dz,  dz-velocity-dz,           dp-dx,           dp-dy,           dp-dz,pressure-hessian-indicator
      5376, 3.963292018E-02,-9.999999776E-03, 9.148552781E-04,-8.136222656E+03,-1.328362891E+04, 8.709240625E+04, 9.318878906E+04, 7.895618750E+04, 7.895618750E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.288859606E+00, 1.288859606E+00, 1.258106563E+05,-3.919701875E+05,-8.089085938E+03, 2.195607666E+03,-1.245342344E+05, 1.743406982E+02, 6.633803558E+01, 6.926395200E+07, 6.926389600E+07,-6.676845500E+06, 6.420870972E+02, 2.068951416E+01, 1.884524800E+07, 6.524936250E+05, 4.506375200E+07, 1.979236957E-03, 1.997130923E-03, 1.106089706E+02, 3.525735168E+02, 4.085359802E+02, 6.195092163E+02, 1.789400085E-05, 3.427531128E+02,-3.418237305E+02, 0.000000000E+00, 2.517809868E+01, 5.595969238E+02, 1.000000000E+00, 1.000000000E+00, 1.298267500E+05, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 3.963292018E-02,-9.999999776E-03, 9.148552781E-04, 9.148552781E-04,-1.817953110E+00, 1.817953110E+00, 4.087503254E-02, 8.624286352E-07, 0.000000000E+00, 8.624286352E-07, 0.000000000E+00, 4.100617346E-10, 8.159133196E-01, 3.133618534E-01, 1.797684431E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 3.570772824E-04, 4.353636265E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000357270E+00, 1.090345979E+00, 2.938419785E-10, 1.251476328E+05, 1.834390381E+03,-4.985602112E+02,-1.607586304E+03, 1.240356719E+05, 4.401977539E+02,-7.441810059E+03, 5.880219116E+02, 6.472751465E+02,-1.534645996E+03,-5.721200625E+05,-3.546951563E+05,-8.003391875E+05, 6.106267929E+00
      5377, 6.074294448E-02,-9.104040451E-03, 9.230046417E-04,-3.527639844E+04,-5.759411719E+04, 1.270206719E+05, 6.604860156E+04, 9.174427344E+04, 9.174427344E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.511906505E+00, 1.511906505E+00, 2.054501563E+05,-1.725179400E+07, 9.103861719E+04,-1.066813281E+05,-1.384654219E+05, 4.308373718E+02, 7.638989258E+01, 4.466962944E+09, 4.466962432E+09,-2.876752384E+09, 4.192791138E+02, 1.663574028E+01, 1.298740400E+07, 6.815040625E+05, 7.482902400E+07, 9.327320731E-04, 9.506260976E-04, 5.212540817E+01, 2.387017059E+02, 3.380516357E+02, 3.998979797E+02, 1.789400267E-05, 3.647603760E+02,-3.291723633E+02,-1.514147949E+02, 1.149133778E+01, 5.955271606E+02, 0.000000000E+00, 0.000000000E+00, 1.669135469E+05, 2.000000000E+00, 1.000000000E+00, 3.000000238E+00, 3.000000238E+00, 1.000000000E+00, 6.074294448E-02,-9.104040451E-03, 9.230046417E-04, 9.230046417E-04,-1.719567060E+00, 1.719567060E+00, 6.142140552E-02, 7.215697906E-07,-2.452051433E-07, 4.923085726E-07,-4.492023606E-07, 2.751381623E-10, 7.834223509E-01, 2.537281811E-01, 2.005496621E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.861262765E-04, 4.092363358E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000286222E+00, 1.015383720E+00,-1.974226782E-09, 1.804098750E+05,-4.838921875E+04,-1.834888672E+04, 9.181438477E+03, 1.201165469E+05, 1.184847461E+04, 2.834994531E+04,-9.749989063E+04,-6.268867969E+04, 2.795777734E+04, 4.018817750E+06,-6.027466875E+05, 7.979341500E+06, 7.545201111E+01
      5378, 1.925705560E-02, 9.104040451E-03, 9.230046417E-04,-4.391149609E+04,-7.169224219E+04, 1.013036719E+05, 5.741351563E+04, 5.739216406E+04, 5.739216406E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-3.554514647E-01, 3.554514647E-01, 2.247205625E+05,-3.508816000E+07, 1.284432344E+05,-7.606195313E+04, 1.634635000E+05, 1.720751648E+02, 6.388885498E+01, 9.835512832E+09, 9.835514880E+09,-6.920139264E+09, 9.136104736E+02, 2.467698860E+01, 4.527676400E+07, 1.098114125E+06, 9.136383200E+07, 1.892281347E-03, 1.910175313E-03, 1.057494812E+02, 3.061556396E+02, 3.385136414E+02, 5.371342163E+02, 1.789400085E-05, 4.478672791E+02,-4.051366577E+02,-1.824549866E+02,-2.342350721E+00, 7.312117920E+02, 2.999999762E+00, 2.999999762E+00, 1.407253906E+05, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 1.925705560E-02, 9.104040451E-03, 9.230046417E-04, 9.230046417E-04,-1.129173994E+00, 1.129173994E+00, 2.130065113E-02, 7.518907523E-07, 2.477389387E-07,-5.241067811E-07,-4.583946520E-07, 2.619619521E-10, 7.715880275E-01, 2.705359757E-01, 2.063258588E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.601424058E-04, 4.154751778E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000260234E+00, 1.129507065E+00, 1.842560771E-09, 1.738565000E+05, 2.709786523E+04, 3.818404297E+04, 1.734266992E+04,-1.252794375E+05,-4.873233984E+04, 6.170166406E+04,-5.871928516E+04,-6.674157813E+04,-6.129423047E+04,-6.627526000E+06, 1.379279750E+06, 2.158688400E+07, 1.146474991E+02
      5379, 1.811346598E-02, 8.309609257E-03, 9.374071960E-04,-2.280610156E+04,-3.723445313E+04, 7.749517188E+04, 7.851889063E+04, 5.468906250E+04, 5.468906250E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.769823432E+00,-1.769823432E+00, 1.873684531E+05,-2.364120200E+07, 8.888853125E+04,-9.990864844E+04, 1.240501953E+05, 1.462575378E+02, 5.620458984E+01, 7.252360960E+08, 7.252364800E+08,-2.382800640E+09, 9.510159302E+02, 2.517288399E+01, 4.823872400E+07, 1.126496000E+06, 7.195599200E+07, 1.891379710E-03, 1.909273677E-03, 1.056990814E+02, 3.056928711E+02, 3.135905151E+02, 5.393574219E+02, 1.789399903E-05, 3.960945435E+02,-3.474490967E+02,-1.553557129E+02,-9.742305756E+01, 6.466849365E+02, 2.999999762E+00, 2.999999762E+00, 8.090240625E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 1.811346598E-02, 8.309609257E-03, 9.374071960E-04, 9.374071960E-04,-1.140687227E+00, 1.140687227E+00, 1.992855407E-02, 7.941314379E-07, 3.441779768E-07,-3.070027503E-07,-6.282581353E-07, 2.722133075E-10, 7.141076326E-01, 3.370987177E-01, 2.807902098E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.559362038E-04, 4.612522125E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000255823E+00, 1.029565215E+00, 2.566792778E-09, 1.840559688E+05, 4.445634375E+04, 3.131477148E+04, 1.994395313E+04,-9.273542188E+04,-6.999778906E+04, 3.772957422E+04,-7.996468750E+04,-5.115896484E+04,-5.546525391E+04,-1.061727600E+07,-6.384313000E+06, 1.811222400E+07, 5.369459152E+01
      5380, 6.248511747E-02, 8.613941463E-05, 9.535010322E-04, 1.686149609E+04, 2.752897461E+04, 8.287609375E+04, 1.181865000E+05, 9.973760156E+04, 9.973760156E+04, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.474784851E-02,-2.474784851E-02, 1.440754531E+05, 1.249860000E+06,-8.896388672E+03,-1.427286094E+05,-7.362955078E+03, 3.414276428E+02, 6.493281555E+01,-4.319154560E+08,-4.319156480E+08, 2.147085280E+08, 3.787967834E+02, 1.581409645E+01, 1.109120600E+07, 6.295974375E+05, 4.604512400E+07, 9.696622728E-04, 9.875562973E-04, 5.418923569E+01, 2.309153748E+02, 3.059955139E+02, 3.908775330E+02, 1.789400085E-05, 2.798120422E+02,-2.455391083E+02, 1.920751452E+00, 1.340407867E+02, 4.568359680E+02, 0.000000000E+00, 0.000000000E+00, 8.203799219E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 6.248511747E-02, 8.613941463E-05, 9.535010322E-04, 9.535010322E-04,-1.569417715E+00, 1.569417715E+00, 6.248517707E-02, 9.849895832E-07,-4.719638582E-07, 9.323821941E-22,-8.645546927E-07, 4.038632762E-10, 7.631137967E-01, 3.612369001E-01, 2.368862182E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.982052101E-04, 4.699429512E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000298262E+00, 1.171793699E+00,-5.805517733E-10, 1.472497188E+05,-5.640763672E+04, 5.587457275E+02, 2.904077539E+04, 7.921701172E+03, 1.367614746E+04,-7.440628906E+03,-1.136878281E+05, 1.455759888E+03, 6.022124609E+04, 9.523466875E+05,-1.847560352E+04,-4.932337188E+05, 4.626087189E+00
      5381, 3.440665826E-02,-9.999999776E-03, 9.536546422E-04,-1.000642480E+04,-1.633702051E+04, 8.574482031E+04, 9.131857031E+04, 7.573839844E+04, 7.573839844E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.283523560E+00, 1.283523560E+00, 1.591028750E+05,-3.925137813E+05,-1.200795996E+04, 5.444926270E+03,-1.581536563E+05, 1.938955383E+02, 6.014636230E+01, 9.270128000E+07, 9.270144000E+07,-3.934761600E+07, 7.026351929E+02, 2.163636589E+01, 2.695346000E+07, 8.520548750E+05, 6.022882800E+07, 1.689613797E-03, 1.707507879E-03, 9.442346954E+01, 2.954589233E+02, 3.364206238E+02, 5.164890137E+02, 1.789400085E-05, 3.650157166E+02,-3.637447510E+02, 0.000000000E+00, 3.037821007E+01, 5.959440308E+02, 1.000000000E+00, 1.000000000E+00, 1.345350781E+05, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 3.440665826E-02,-9.999999776E-03, 9.536546422E-04, 9.536546422E-04,-1.853645325E+00, 1.853645325E+00, 3.583040833E-02, 9.844447959E-07, 0.000000000E+00, 9.844447959E-07, 0.000000000E+00, 3.744084209E-10, 7.391092777E-01, 3.262732923E-01, 2.471494824E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.847299329E-04, 4.441718578E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000284791E+00, 1.037307262E+00,-6.012390030E-10, 1.585453594E+05, 4.561580078E+03,-4.015450439E+02,-2.762911133E+03, 1.577520938E+05, 1.090627441E+03,-1.217947461E+04, 2.682014893E+03,-1.715153656E+02,-2.650214233E+02,-4.738940625E+05,-3.174508750E+05,-9.009373125E+05, 6.544780731E+00
      5382, 6.242381409E-02,-2.484096913E-03, 9.869668866E-04, 1.627855176E+04, 2.657722656E+04, 8.424179688E+04, 1.176035625E+05, 1.005203281E+05, 1.005203281E+05, 1.225000143E+00, 1.225000143E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.800383568E-01, 2.800383568E-01, 1.515876250E+05,-2.970259688E+05, 1.378687988E+04,-1.502647500E+05,-7.189586426E+03, 2.928358154E+02, 5.943813324E+01,-3.851322240E+08,-3.851321920E+08, 1.803800800E+08, 4.358201294E+02, 1.703806496E+01, 1.396500900E+07, 7.118267500E+05, 5.254926400E+07, 1.081801252E-03, 1.099695452E-03, 6.045609665E+01, 2.321822510E+02, 2.972468567E+02, 3.953103638E+02, 1.789400085E-05, 3.016930542E+02,-2.633331299E+02,-2.998351669E+01, 1.437546082E+02, 4.925600891E+02, 0.000000000E+00, 0.000000000E+00, 6.988024219E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 6.242381409E-02,-2.484096913E-03, 9.869668866E-04, 9.869668866E-04,-1.610569358E+00, 1.610569358E+00, 6.247321889E-02, 9.506553624E-07,-4.555123496E-07,-1.095108321E-22,-8.344184153E-07, 3.508626167E-10, 8.403316736E-01, 2.591738403E-01, 1.596684009E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.768935519E-04, 3.966420889E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000277042E+00, 1.138170958E+00,-1.229822910E-09, 1.539795313E+05,-6.168562500E+04,-8.041579102E+03, 3.120040625E+04,-8.519931030E+02, 1.684466016E+04, 3.898569946E+02,-1.190643516E+05,-1.339702344E+04, 6.031388672E+04, 8.915999375E+05, 6.610351250E+05,-1.034818563E+06, 4.077304840E+00
      5383, 6.185981631E-02,-8.182784542E-03, 1.017998555E-03,-1.918223047E+04,-3.131792969E+04, 1.063677344E+05, 8.214276563E+04, 8.718550781E+04, 8.718550781E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-1.193164110E+00, 1.193164110E+00, 2.219635156E+05,-1.618154500E+07, 9.688989063E+04,-1.538809063E+05,-1.170056172E+05, 3.758104858E+02, 6.509217072E+01, 5.235374080E+09, 5.235374592E+09,-3.439607040E+09, 4.454300232E+02, 1.722675896E+01, 1.518663700E+07, 7.586846875E+05, 7.095644800E+07, 8.851195453E-04, 9.030136280E-04, 4.946460342E+01, 2.263382416E+02, 3.042780151E+02, 3.817312317E+02, 1.789400085E-05, 3.467125244E+02,-2.956341858E+02,-1.585242920E+02, 7.918481445E+01, 5.660612183E+02, 0.000000000E+00, 0.000000000E+00, 7.448764063E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 6.185981631E-02,-8.182784542E-03, 1.017998555E-03, 1.017998555E-03,-1.702312231E+00, 1.702312231E+00, 6.239867583E-02, 7.892151643E-07,-3.428152695E-07, 2.961678547E-07,-6.280356502E-07, 2.777716668E-10, 8.077066541E-01, 2.513842583E-01, 1.735729575E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.641794272E-04, 3.961176872E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000264168E+00, 9.965916872E-01,-1.794101090E-09, 1.958192188E+05,-6.741978125E+04,-2.742332031E+04, 2.249265820E+04, 8.958230469E+04, 4.308678125E+04, 2.655041211E+04,-1.313882656E+05,-7.033947656E+04, 4.045117578E+04, 5.342212500E+06, 5.456763000E+06, 7.878444500E+06, 5.574316406E+01
      5384, 1.763699949E-02, 9.792919736E-04, 1.020163996E-03, 6.900283203E+03, 1.126576855E+04, 1.293591895E+04, 1.082252891E+05, 1.983620117E+04, 1.983620117E+04, 1.224999905E+00, 1.224999905E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.921793461E+00, 2.921793461E+00, 8.453450781E+04, 8.978465625E+05,-1.368173096E+03,-7.156034375E+04, 1.348019336E+04, 7.099170685E+01, 2.590527725E+01, 5.086287680E+08, 5.086286720E+08,-3.104175360E+08, 5.394970703E+02, 1.892110443E+01, 1.940823000E+07, 7.953496250E+05, 8.997362000E+06, 1.664555981E-03, 1.682450064E-03, 9.302312469E+01, 2.342613220E+02, 1.822354889E+02, 4.170025024E+02, 1.789400085E-05, 1.256970444E+02,-1.090596008E+02,-1.856830215E+01,-5.953607941E+01, 2.052196655E+02, 3.000000000E+00, 3.000000000E+00, 7.414670313E+04, 2.000000000E+00, 1.000000000E+00, 3.000000000E+00, 3.000000000E+00, 1.000000000E+00, 1.763699949E-02, 9.792919736E-04, 1.020163996E-03, 1.020163996E-03,-1.515328407E+00, 1.515328407E+00, 1.766416617E-02, 8.866110761E-07, 4.248252026E-07, 3.891805012E-22,-7.782048215E-07, 3.113455327E-10, 7.555291057E-01, 2.996016145E-01, 2.402948737E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.632106189E-04, 4.440577984E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000263333E+00, 1.373952150E+00,-1.913660341E-09, 7.824791406E+04, 2.664430859E+04, 6.231397461E+03, 1.842289844E+04,-7.248795898E+03,-9.757381836E+03,-8.076345215E+03,-5.313744922E+04,-6.708171875E+03,-2.672420117E+04,-1.220227250E+06, 7.014766406E+04, 6.157248535E+03, 2.000705719E+00
      5385, 1.764027216E-02,-2.333333949E-03, 1.021951088E-03, 6.894224121E+03, 1.125587598E+04, 2.089881055E+04, 1.082192188E+05, 2.779303516E+04, 2.779303516E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00,-2.935701370E+00, 2.935701370E+00, 8.743782813E+04,-1.298735703E+05, 2.858262695E+03,-8.591603906E+04,-7.277928223E+03, 8.642738342E+01, 2.975435829E+01, 2.365824160E+08, 2.365824320E+08,-1.788791200E+08, 6.068146362E+02, 2.009830666E+01, 2.277848800E+07, 8.368741875E+05, 1.481290700E+07, 1.808846253E-03, 1.826740219E-03, 1.010867462E+02, 2.555900879E+02, 2.163207550E+02, 4.540584717E+02, 1.789400267E-05, 1.679858856E+02,-1.473583069E+02, 3.531276703E+00,-8.044349670E+01, 2.742626648E+02, 2.999999762E+00, 2.999999762E+00, 1.231324141E+05, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 1.764027216E-02,-2.333333949E-03, 1.021951088E-03, 1.021951088E-03,-1.702306032E+00, 1.702306032E+00, 1.779392175E-02, 9.423150118E-07, 4.515160299E-07,-1.219692950E-24,-8.270977219E-07, 3.349164557E-10, 7.741852999E-01, 2.995312512E-01, 2.228900045E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.693698043E-04, 4.334922314E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000269413E+00, 1.123831272E+00,-2.692504664E-09, 8.488422656E+04, 3.187067969E+04, 1.423539063E+03, 1.934351172E+04, 8.701467773E+03,-8.200557617E+03, 4.633664063E+03,-6.657251563E+04, 1.775401489E+03,-3.419466797E+04,-1.255158000E+06, 3.365275938E+05,-1.497727656E+05, 2.528569221E+00
      5386, 1.768409275E-02, 5.838050973E-03, 1.045873156E-03, 3.526470032E+02, 5.757503052E+02, 4.629990625E+04, 1.016776328E+05, 4.665254688E+04, 4.665254688E+04, 1.225000024E+00, 1.225000024E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.867997169E+00,-2.867997169E+00, 1.118218281E+05,-1.987716000E+06, 1.223668848E+04,-1.060825078E+05, 2.876915625E+04, 1.016338577E+02, 4.676970291E+01, 8.507953600E+07, 8.507960000E+07,-2.269357760E+08, 8.091024780E+02, 2.321292114E+01, 3.229101000E+07, 8.813261875E+05, 3.338695000E+07, 2.258295193E-03, 2.276188927E-03, 1.262040329E+02, 3.191297607E+02, 3.012649231E+02, 5.669262085E+02, 1.789400085E-05, 2.806728516E+02,-2.430717316E+02,-4.502630997E+01,-1.326938477E+02, 4.582413940E+02, 2.999999762E+00, 2.999999762E+00, 7.885108594E+04, 2.000000000E+00, 1.000000000E+00, 2.999999762E+00, 2.999999762E+00, 1.000000000E+00, 1.768409275E-02, 5.838050973E-03, 1.045873156E-03, 1.045873156E-03,-1.251931429E+00, 1.251931429E+00, 1.862283424E-02, 8.390783819E-07, 4.020495794E-07,-2.249524397E-19,-7.364840258E-07, 3.263520010E-10, 7.900647521E-01, 2.905310392E-01, 2.013072073E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 2.919399121E-04, 4.255569458E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 0.000000000E+00, 1.000291944E+00, 1.022723317E+00, 1.314891307E-09, 1.113557891E+05, 4.648399609E+04, 4.586395996E+03, 2.792077344E+04,-2.418276172E+04,-1.767917578E+04,-4.924990234E+03,-7.816172656E+04,-1.716167773E+04,-4.214760938E+04,-1.035952266E+05,-2.302438250E+06, 1.200568500E+06, 1.296076298E+01
